filename,genre,spectral_centroid,zero_crossing_rate,chroma_stft_mean,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40
country.00089.wav,country,1321.7303763628809,0.05250308388157895,0.322121,-205.14923,140.98761,-8.957966,36.979443,6.4254427,14.875375,-4.3181176,12.232446,-11.431657,11.850926,-7.9033823,9.912311,-2.3516498,4.4772673,-5.011018,3.1385374,-4.525136,2.6503336,-3.1228733,-10.712697,-8.787434,-3.1931477,-4.179393,-1.4317793,0.651933,-0.35456976,0.6774712,-3.4706836,-3.2043314,-0.91201264,4.8313746,0.31955087,0.17824425,-5.6439304,-1.673648,-3.0568864,-1.2069353,-4.040767,-3.6610165,-2.9432464
country.00090.wav,country,1927.440445022141,0.0990303913506192,0.37119007,-91.68523,115.86115,-30.200949,52.273148,-5.0251637,16.953514,-15.656589,13.539407,-12.762941,15.969127,-11.969896,11.058928,-9.962004,2.0955365,-7.8270206,5.0337253,-7.3030434,3.0504677,-4.442384,-2.2333906,-1.5489532,0.19546703,-2.1467264,-2.1610258,-2.707272,-4.965763,-1.7200544,-1.3488744,2.4249353,-2.1392434,-0.16192807,-5.0517397,-1.4813432,-0.6678618,0.84282076,-1.6112567,0.3910973,0.8437517,2.3791573,0.6861202
country.00091.wav,country,1563.418330602126,0.06475622218459752,0.35334733,-193.78868,125.56074,-20.924124,46.338,-2.6854317,12.833369,-6.6019344,10.727056,-10.907483,6.109273,-9.442732,5.1639466,-3.658497,0.3212968,-8.018199,0.397922,-6.5234585,1.1838377,0.7200209,-5.210151,-5.5103526,0.9687445,-2.6066895,-4.0712695,0.6607467,-4.7365313,-4.923421,-3.732846,-3.9013705,-4.309693,-3.9536564,-7.299035,-4.2287393,-1.4820491,1.1667477,-2.5879896,-2.778685,-0.7885864,0.5597462,-0.83078426
country.00092.wav,country,2334.872868912086,0.12121959957914087,0.3705238,-50.77633,96.71716,-24.326113,66.076126,-14.680636,24.391264,-21.017485,12.469586,-18.131815,13.267164,-12.802163,9.798451,-11.344081,4.923647,-7.846176,5.73902,-10.303221,3.7310996,-3.2382276,0.38193193,-4.3960514,2.9456873,-1.1401643,-0.62866235,0.7810535,-1.1494448,-5.6941824,-2.5671601,2.7399757,-3.5454824,-2.3229434,-3.0800276,-0.11166023,-0.31540862,3.915705,1.777698,3.832743,-2.4361277,-1.836892,-5.41846
country.00093.wav,country,1537.7642290059293,0.068123926688274,0.25082582,-213.60236,117.2127,-21.871769,45.657654,-10.274458,5.0603156,-11.910965,5.567856,-17.804632,0.18699953,-14.165857,-1.1532573,-10.306383,-4.047061,-6.6340656,-5.4173846,-9.716231,-3.2029133,-4.448395,-9.152062,-6.671411,-7.1166644,-11.5970335,-9.576951,-9.5571165,-13.276853,-10.572107,-7.260348,-4.795033,-7.3923545,-3.793222,-5.765719,-4.1850395,-0.99259716,3.163857,0.5165221,1.7265786,-3.1665916,-5.2942085,-8.206416
country.00094.wav,country,1474.927396796844,0.06299281636996903,0.3667726,-104.37176,136.39383,-20.940239,52.86117,2.025889,20.42771,-11.619367,17.663803,-15.735388,11.049825,-11.3204365,3.6714113,-6.4964943,0.03771141,-2.041168,2.1937988,-7.11224,1.8450246,1.6776917,-1.4936905,-3.4628997,-1.577335,-5.5488076,-5.25032,-3.1267223,-3.6948953,0.09793542,-1.9264879,-0.5228423,-6.6103654,-3.9302363,-2.623552,1.335354,-1.9644775,-1.2281953,-2.2840576,-1.6805345,-3.5829089,-1.5532179,-1.068821
country.00095.wav,country,1555.9530444453296,0.0672293742743808,0.32867116,-124.83957,127.38223,-23.38181,47.360462,0.56311077,15.991255,-9.954187,16.180136,-16.72955,6.7851987,-8.187069,3.2049856,-1.5920391,-2.1546216,-3.5263736,2.2071302,-1.4075699,-1.689278,-1.0261395,-2.6274633,-4.5486197,-1.347474,-1.7141846,-5.788303,-2.6567283,-5.0475316,-4.7508516,-8.549234,-2.3158832,-2.7531052,-1.0076032,-1.8194212,-0.32130843,-1.2446096,-0.1519115,-0.8711191,-0.028041355,-0.87545437,-2.510273,-3.329155
country.00096.wav,country,1754.1360136048193,0.09739925986842106,0.32571617,-69.88548,124.21146,-32.470192,47.69471,1.3983787,22.61767,-8.754297,21.44351,-15.66597,15.7432,-12.427222,9.581969,-9.056125,2.8903322,-3.1964304,5.8301554,-5.6160216,4.165293,0.12036076,-1.7134393,-8.048438,-1.9820637,-4.173983,-0.9258831,0.9668579,-2.3620849,-8.144774,-5.4867907,2.0106993,0.5955021,-1.5364851,-9.2287035,0.116168894,3.0940988,5.420316,2.5857584,1.436715,-6.004901,-5.1205926,-4.594774
country.00097.wav,country,1560.8796813263718,0.06718742441466719,0.34799954,-148.44179,126.859146,-19.540855,52.85061,8.579708,17.891022,-8.081844,17.78146,-15.505314,13.504546,-10.957894,9.476343,-1.924605,1.8717725,-2.6637003,3.3802795,-3.5191011,2.1003568,2.08825,-0.1079625,-4.140686,2.4291792,-2.4441657,-5.4103746,1.143227,-1.3588572,0.06199632,-4.839858,-3.024765,-4.693178,-0.023372212,-0.14022283,1.006366,-0.7433063,-1.4078126,-2.718954,0.27153307,-0.7306524,0.9098713,0.8843679
country.00098.wav,country,1425.2635079969477,0.0617449025251548,0.27091026,-139.62306,128.79353,-20.24936,49.443615,-2.1603606,16.988024,-8.355296,9.8182955,-20.150694,2.501784,-11.247767,3.766037,-6.424687,-3.3514197,-2.8953953,1.9763129,-4.182942,1.3833524,2.4402022,-3.6237288,-3.8473105,-3.2478364,-5.4337015,-3.3492465,-2.8688185,-3.8842998,3.1284494,-0.99758124,1.5877979,-2.8336794,-4.6809382,-6.023975,0.4033467,-0.21489389,1.2917298,-1.8765789,-1.6540989,-3.7833414,-0.905291,1.5499024
country.00099.wav,country,2157.205776680438,0.1082567150009675,0.38101023,-42.16572,106.27832,-24.220882,44.671467,-12.33506,20.518545,-16.044445,18.488562,-18.78101,15.5109,-15.4647255,8.930742,-9.987847,6.9245358,-8.796885,4.5718284,-9.043404,1.0606868,-6.4489336,-0.9913764,-5.983613,2.552241,-6.1682467,-2.5383775,-1.0891871,-0.6686823,-1.0521147,-1.511858,-1.4973859,-2.2057643,-1.7523025,-7.9201922,-5.1658454,-3.0653703,-0.44483802,-1.0812185,0.51205206,0.12657094,3.5906925,-1.3158369
disco.00000.wav,disco,2297.0855298395068,0.09633501838235294,0.44586715,-111.17791,94.0352,12.515315,16.74026,8.181677,15.667253,-1.3758588,7.0394297,0.9736097,-1.4805397,-3.0693026,-5.068189,-3.6841273,0.23450822,-2.0857089,-1.823721,-5.340757,1.2517449,-5.591701,-3.628164,-5.3930163,-1.5310446,-2.843188,0.9801054,-2.283769,0.94038093,-3.4406314,-1.1373458,-3.3827467,-1.4759929,-2.9238322,-3.4581969,-1.0308781,0.25081763,2.7086427,5.101598,-0.52502805,-0.6686186,0.70123553,0.51192087
disco.00001.wav,disco,3290.4921281244474,0.18854685685952013,0.41186738,-28.934706,51.971786,-7.6104946,21.605564,8.12836,18.120981,6.8754973,6.5840025,0.7281346,11.147646,-1.8413448,1.6686252,-2.6266403,-1.3988688,-3.6203117,0.19592625,-0.5023108,2.492097,-3.4764965,-0.12979738,-2.3839777,2.2997153,-1.3588569,-0.86517394,-8.101484,-2.352799,-0.44228834,1.7082171,-3.0637877,-5.2099695,-1.8164383,1.9731138,-2.1837938,-4.1307855,-5.1499777,-5.573537,-3.3287222,-2.8261478,-0.9347813,1.0163021
disco.00002.wav,disco,3591.73383244625,0.1533482790731424,0.4118954,-53.18525,57.17846,21.168882,11.324465,18.12236,1.6665679,0.3438162,2.3195996,-5.109741,2.7499394,3.1528792,-5.519139,-3.1672285,-0.5232683,-2.650019,-1.9904132,-1.2388086,-3.371039,-3.7308135,-1.4404519,-0.6719906,-5.2438664,-5.643457,-7.1546264,-0.11275195,-3.3320208,-1.6417586,-2.5976093,-1.7472353,-0.8913133,-0.22370031,-5.9413805,-5.459369,-4.2821436,-5.260548,-4.3143334,-5.5262055,-3.6406205,-2.688232,-1.915605
disco.00003.wav,disco,3048.5690425083776,0.14965177837171054,0.49482712,-44.234295,52.219402,3.3025825,43.808002,12.616858,24.422096,4.970884,15.33408,2.0627644,10.375376,-1.5161041,8.840581,0.42485905,4.697436,-1.7848299,2.95374,-2.0194726,-3.3882825,-4.194432,-0.42168608,-3.5305862,0.088616386,-2.2819185,-1.7181317,-3.1153972,-2.2658038,-3.5059373,1.0327845,-1.6593673,-1.0721123,-1.3154135,1.1732656,-0.53845423,-0.84250396,-3.5900931,-4.0274267,-4.0308094,-0.934117,2.4210908,-2.1792128
disco.00004.wav,disco,3328.830808812161,0.16905150989260836,0.3821435,-83.583496,64.47946,5.6559176,2.7011647,0.790316,6.170802,1.892269,1.9798596,-1.816445,1.8574665,2.4598763,-0.22793382,2.9555101,-3.3824587,-0.87964565,0.044985462,-1.571096,0.5579812,0.30237284,-2.7803588,-0.8357336,-1.305975,-2.5153327,-0.57741797,-2.7079747,-1.4071461,1.6555822,3.093742,4.5783687,-1.9768951,-0.19882178,-0.40951908,0.5725157,-1.5695233,-0.32452258,-0.41340515,-2.9635441,-0.47750667,-0.46567667,-1.4850001
disco.00005.wav,disco,2722.0804866206827,0.14455203596652477,0.44927672,-24.691769,73.7432,-11.558471,28.394289,6.2409563,2.4656215,8.6340885,12.309108,-4.102859,13.385866,1.9154304,-0.97336847,0.6083648,2.3642092,-3.7914464,-0.9334681,-0.8856284,-3.499582,-0.97060335,0.11684973,-1.0163676,0.23967431,-2.8990324,-1.173509,-3.0392227,-1.8689282,-0.4913192,-1.0327228,-4.299367,-4.418578,-2.9372315,-0.21749471,-1.0418458,-1.7235175,-3.2459621,-2.4621277,-3.3142781,-3.0302284,-2.3062985,-0.9993146
disco.00006.wav,disco,2848.2245207476594,0.16366529907604488,0.4739877,-14.574394,65.21034,-19.872639,31.508326,-4.8264494,11.86232,9.994609,5.9573913,-3.8033693,9.377889,-4.387916,3.339541,-4.444171,-1.267118,-0.8362672,-2.202067,-4.7423997,-2.6242146,-7.4693303,0.22922213,-3.3406446,-0.26008663,3.567379,2.1132438,-1.7954638,-1.6351392,-7.1381664,-2.4897177,0.96190804,-2.4971964,-9.198173,-2.4297128,-0.34924206,1.6755158,-2.274985,-3.4416828,-3.8725386,-2.7786825,-2.0700715,-3.348972
disco.00007.wav,disco,3099.1841465490747,0.1402841101489938,0.43156642,-53.44801,56.161034,-6.3209867,31.619057,4.6533747,16.347412,4.119817,1.8823282,-0.38823876,2.495932,-0.5415109,0.9562786,0.49564812,-0.1668209,-1.8157804,-2.5324876,0.81604826,-0.34222034,0.56009215,2.7850673,1.4227854,1.1798508,0.7011162,-1.9317805,-1.1676744,1.6005338,-0.59047776,-0.7378682,-1.5083611,-2.6551282,-0.39470962,-1.1953034,-3.8562217,-6.8249125,-5.7060876,-4.3193245,-4.4458256,-1.6108537,-1.8043803,-2.0590506
disco.00008.wav,disco,2802.541418287883,0.16440792497097523,0.4553413,-32.467175,65.00107,-26.697556,30.282536,5.743129,11.739748,-2.1584125,10.449982,-2.3618212,5.3235164,-3.8081305,-0.8611962,-0.1878252,3.465425,-3.0110605,0.43562254,-0.9314215,1.178315,0.0062354594,2.8587084,0.2994115,0.6276975,-2.2556777,-1.1130276,-2.7737305,-0.37015206,-2.882671,-3.613418,-4.2428102,-1.3980774,1.1610703,-1.3072981,-4.9229603,-0.14845203,-0.55314094,0.74554604,-0.6834203,1.3500786,0.80744845,-0.6476095
disco.00009.wav,disco,3016.630571985955,0.17065354102167182,0.44215426,-68.970566,63.131035,-15.854861,28.00219,8.1834755,7.321165,-4.936118,9.494793,-0.9736147,-1.6035987,-6.1901298,-3.9367526,-1.1710128,-6.5436716,-6.177693,-5.045213,-4.4068336,-5.375081,-1.6540104,-0.88945585,1.2302574,1.0259187,-1.73746,-3.1472433,-0.81117404,-2.7047856,-1.8195653,-2.0804648,-0.69667226,-2.283913,-4.974973,-6.920433,-5.499283,-3.3385324,-4.0400505,-6.75956,-4.243665,-0.82695,-1.7565669,-3.1861842
disco.00010.wav,disco,2877.646855543141,0.15032410990712075,0.43755713,-6.7841387,61.126324,-16.656654,27.431992,7.7223644,16.008894,4.6347065,11.4495,0.336292,9.832177,3.1856217,5.025588,-1.8622084,1.4820429,0.94124126,-0.43822485,-0.7317001,4.444671,-1.8448051,-0.6028676,-0.59196234,1.4568074,-0.84716666,2.0759022,-0.46762836,-1.7489104,-1.6978834,1.5835364,-1.0741911,-1.1064974,-1.4576887,0.6421254,-1.0546248,-0.13666247,-3.5325713,-1.4651663,-1.2032886,-0.5887874,-2.136691,0.8386066
disco.00011.wav,disco,3132.849239309041,0.13097653226586686,0.3736674,-41.32795,62.794346,7.325327,12.125494,6.3566375,9.265048,3.09309,13.867353,0.16360402,8.0671015,-2.697001,-7.219517,-3.2453783,-1.9231242,0.5200374,-3.1877124,-5.547015,-9.166517,-10.670773,-5.9729233,-6.005093,1.2729434,-8.861771,-4.402022,-5.853972,-5.4670043,-3.9848852,-1.0034268,-1.8780079,-6.1113925,-3.5878527,-2.585917,2.122104,-2.27079,-2.377418,-6.857186,-6.928194,-3.1874464,-4.889895,-4.3729405
disco.00012.wav,disco,2739.0755703377026,0.13174939229392416,0.42879608,-57.66927,68.380356,-15.251752,23.414114,14.855438,13.172661,2.1979194,12.811309,0.061214767,12.777958,0.039405704,3.3698215,0.8151105,1.0514909,0.54541034,2.9783316,2.9126883,4.022737,0.5252391,1.9603633,-1.4977558,2.763661,1.2073381,2.1899307,1.2338883,0.27910492,2.6185203,5.8498344,-0.40221384,-0.6951962,0.162489,1.2187064,2.1304028,2.896532,-1.390154,-1.2316067,-0.73216087,0.96518046,1.6330162,1.1406713
disco.00013.wav,disco,3391.8321168993366,0.15957688842395512,0.42132524,-40.070427,56.209106,23.679754,31.92545,2.4516678,2.5737195,-2.4787796,3.092059,1.8828639,3.3509657,0.00014278541,-1.5209647,-2.4554946,-5.073821,-3.6762688,-7.849821,-3.0386093,-2.7839167,-7.496366,-3.6325722,-1.8727434,0.9159599,1.2581006,-1.635572,-4.966494,-4.121354,-3.1562214,-1.2025449,0.09021884,0.28193527,-1.3333957,-1.996059,-0.8527955,-1.0499675,-1.2644482,-1.8182622,0.6849595,1.0266707,-1.453481,-2.818653
disco.00014.wav,disco,3087.483970853388,0.156306688999613,0.43621337,-23.927662,61.220757,-0.9586992,25.331013,0.39423466,6.0302544,2.4890816,6.189192,-0.32926697,9.696876,-5.5078354,1.061818,-2.4369648,-0.56662,-1.5567182,-0.8967288,-6.7337766,-3.7109935,-4.4605083,-0.7739851,-3.891956,-4.9052196,-9.350866,-6.033331,-6.347331,-5.8068357,-5.1524935,-0.96599036,-4.206074,-3.5731232,-1.4492646,-0.76281685,-3.6046066,-5.8277454,-4.4088883,-3.6586003,-4.229129,-2.7096624,-0.2919149,-0.40019062
disco.00015.wav,disco,2361.735960891677,0.09018917497097523,0.41464347,-46.826416,103.7258,22.146416,9.233178,2.2635014,-4.791668,4.8094583,0.95852304,-9.410542,-1.0655137,-0.8630862,-5.27438,-1.7578694,-3.6494381,-4.312637,-0.086329125,-2.5016925,0.542379,2.5184677,-3.5447366,-2.6544259,-3.515515,-3.6517184,0.08938651,-0.10119898,-3.1704786,-2.1574872,-2.7703633,-1.5246161,-1.9466507,-2.189838,-4.4400096,-2.8558452,-0.21909453,-3.2197833,-2.3664346,-3.0646067,-5.168492,-5.4990716,-3.7103367
disco.00016.wav,disco,2522.8702609517236,0.11443506010545666,0.43456846,-36.030983,83.65931,-2.7294114,32.392513,9.1963415,4.1342163,0.033838987,11.114394,-2.8908203,7.905869,0.61443704,3.6502342,3.7515378,4.0707974,-3.3186333,0.098880306,-3.843196,-0.50684434,-3.4149015,-0.7712105,-1.7469841,2.720977,-0.8047805,0.118845016,-1.8137549,-2.3439927,-2.218879,-2.0459902,-2.735227,-0.16267824,-0.3905846,-0.16242023,-0.72203934,-1.1500552,-2.9818182,-2.6912158,-3.0866065,-1.2518376,-1.2483749,-2.41
disco.00017.wav,disco,2564.6775896822555,0.12076004075561146,0.40469867,-98.156845,92.40119,2.6636739,19.337894,3.586051,-1.7657077,-1.7049835,-3.1714423,-9.09204,-4.080457,-5.1855764,-5.48785,-4.233516,-3.7713585,-1.7159791,-5.584648,-4.687199,-2.7077785,-1.8423917,-3.09303,-2.5210602,-1.7247945,-1.4526503,-0.2006946,-1.3003469,-3.1828182,-3.2621348,-1.1167942,-0.16530187,0.005000253,-4.713539,-5.8721433,-3.7577693,-2.015063,-1.568216,-2.435569,-2.1144516,-1.7419268,-3.4614408,-4.125091
disco.00018.wav,disco,3043.380831699277,0.14359928284636223,0.37004274,-73.150406,71.752396,12.0955715,1.3943439,4.529426,10.863227,3.870923,0.938661,-5.9797716,9.034468,-2.3677688,3.555212,-0.14263998,3.109238,-0.07392059,0.36490577,1.084568,1.5209072,2.304687,1.9287055,-2.4659436,-3.4440057,-0.9137322,-1.7994249,-1.1180556,-1.1996292,-3.4237952,-2.1672776,-2.7028117,-2.1648638,-1.7688537,0.13842079,-2.9844937,-0.002563081,-0.28823265,-2.3009028,-3.079241,-2.2035325,-3.63546,-4.9524894
disco.00019.wav,disco,2117.5507614054177,0.10366263847232972,0.44494396,-95.103714,109.35317,-30.161179,16.358656,20.03973,11.962816,3.48553,6.1739693,5.2001824,8.620757,0.34259647,0.3836271,0.53627163,-1.8029801,0.97747785,-0.06397873,-3.6734533,-2.1387339,-3.6518173,-4.407776,-3.4469473,-0.7266264,-2.2090812,-3.1905975,-3.2444565,-3.4672701,-6.1070857,-3.7672143,0.0058010328,1.7887553,-0.69198525,-3.550842,-4.809073,-2.6158793,-2.9342363,-1.9404314,-2.244967,-3.1258879,-4.8105993,-3.617865
disco.00020.wav,disco,2117.828754709546,0.10330171850812693,0.34271052,-103.961624,105.80915,-14.325732,36.73847,-10.348667,16.81085,-6.8228097,8.140346,-4.461959,0.98826367,-10.006155,0.38354293,-1.7078525,2.9656322,-0.89472985,-3.0466807,-4.439489,-6.513695,-8.457305,-2.7770846,-2.3504949,-1.0424927,-0.76568246,-0.9922917,-3.4917526,-3.3910766,-2.8777645,0.10420468,1.3471432,2.9246354,-3.3422587,-5.1359963,-1.1565331,-1.2925099,1.3469896,-0.8119877,-2.3309271,-2.6957204,-3.4856353,-1.7858142
disco.00021.wav,disco,3248.532892801311,0.1240548054131192,0.401155,-115.132545,70.42538,31.242792,11.176329,13.06419,3.8674586,1.8087032,4.9707108,-1.0388265,3.9260273,-1.2926352,-0.6884155,-1.0751352,-0.14145268,-2.1613638,-2.3170588,-6.3917284,-5.3133707,-4.9977107,-3.8522289,-2.0105445,-3.9197774,-1.2982212,-0.61545366,2.4873238,-0.8369951,1.0188117,-2.161835,-0.1692653,-3.7172477,-4.770744,-0.7311605,-1.1010007,-1.192505,-0.49999106,-2.1945543,-3.1358573,-1.3947914,-2.5769231,-3.1218731
disco.00022.wav,disco,3707.487312505618,0.17289993711300308,0.4353606,-71.94239,46.88916,21.026213,29.950954,9.497894,2.4052784,8.244612,2.5142548,-2.162969,0.43971246,-0.23318739,-1.5565153,-3.6136649,-3.8174977,-5.2896686,-2.9235542,-2.9003375,-1.7993289,-0.7156234,-0.98826045,-1.9741021,-3.082172,-3.890882,-4.7690997,-1.5638531,-2.563817,-6.841664,-6.147368,-2.6948617,-1.5936729,-1.450597,-5.3919797,-5.033066,-2.0777318,-0.6984666,0.15264647,-0.17980702,-1.4211874,0.5451839,-3.2552562
disco.00023.wav,disco,3167.808308145324,0.15100324412248453,0.4352631,-32.173412,60.033607,3.3775675,18.969069,4.326335,0.68113494,-2.0263913,1.3316941,-4.64699,3.7893417,-6.734154,-4.892331,-2.343729,-1.6774993,-3.4933825,-2.6775057,1.0068876,4.0120397,4.7022734,5.8544073,2.7622466,2.7671804,3.6471775,2.5248413,1.8142096,0.31524342,-0.35325935,1.8222224,1.8214884,-1.4585135,-1.9820154,-2.1935666,-1.302148,0.24325696,-0.12878136,-1.8962595,0.060250208,-1.19046,-2.3258889,-2.7266045
disco.00024.wav,disco,2625.095043461179,0.12025853207236842,0.37260482,-69.599335,83.05957,-16.599525,0.11946944,7.4157043,0.769619,1.337008,4.690686,-1.4208714,3.328473,-2.8755643,-8.202937,-5.765528,-0.26638114,-3.2104323,-1.8850927,4.043784,3.6543794,1.9138739,3.6086924,-0.95495445,-2.8875647,-7.10645,-1.4443579,-2.2092407,-2.1519783,-2.4068253,-3.8478189,-4.992679,-4.07397,-2.7416494,-5.697515,-4.6304398,-4.838436,-4.3408375,-2.4843054,-3.844584,-3.4658906,-4.7711377,-2.7634063
disco.00025.wav,disco,2410.0020281305497,0.0996603950996517,0.35809016,-124.19868,90.16968,-11.312609,10.940362,-1.1521436,-3.7543972,-0.8530474,-3.8402538,-3.7089515,-0.26702476,-5.8232455,-3.4306006,-4.6257415,-4.559666,-5.4870396,-5.199043,-4.60868,-1.811132,-1.3179177,-1.9561292,-4.032153,-4.5433307,-3.2816541,-0.5292544,1.0757216,2.5336177,0.8246129,-1.3329648,-4.3969655,-6.094133,-3.7918825,-0.47984433,-1.195377,-3.73652,-1.8833553,-1.9308659,-0.33691686,0.44144645,0.14421514,-0.9526427
disco.00026.wav,disco,3042.993183926036,0.1315751681017802,0.4012705,-68.09459,66.36573,11.869311,21.982038,9.769293,6.6966743,1.6115297,3.8194947,0.95873666,4.773914,-4.2044983,-0.05883129,-1.2347757,0.077795826,-1.1298577,-2.0621066,2.565989,1.3888539,2.1794925,2.2477424,1.2820014,0.22027573,-0.84722257,-1.2148062,-0.58380467,-1.593854,-2.0980866,-0.7024518,-1.3138357,-0.3465874,-0.43501654,-1.3269686,-3.0383554,-0.78974986,-2.3133235,-0.30634648,-0.552801,0.48225766,-3.4327471,-3.2723484
disco.00027.wav,disco,2909.983968555962,0.10124882086880804,0.48534432,-155.63731,60.568497,23.166864,31.186348,25.054384,16.906994,9.43836,8.449133,5.317451,6.5566573,5.7627544,3.9231863,7.5597153,2.156522,4.427986,4.34529,-0.023135832,0.8937063,-0.4949651,-4.7843685,-4.068098,-0.8357445,-3.7386055,-1.6637348,-0.3693368,-1.2319094,-3.1465325,-0.41526696,-2.0896797,-0.12092262,-0.7566927,-0.92243737,0.58996147,0.89877445,0.73820376,1.3393766,-0.65075433,-0.66155154,0.032907397,-0.63955474
disco.00028.wav,disco,3713.366946149792,0.1982474784732972,0.48300156,-20.481245,53.708107,5.945927,10.153068,17.057161,9.541378,4.6119027,6.398941,-0.33330104,1.7238895,3.6845264,-0.77463174,-5.8879724,2.3219109,0.36891213,2.7516134,-0.53185666,-1.2027638,0.24694546,-1.2757894,-3.898662,-2.948309,-1.7920364,-2.016882,-0.8838452,-3.5830452,-3.2546856,-3.796572,-1.1319313,-0.053129025,-0.91169196,-3.2197764,-2.0039632,-1.6364746,-2.325226,-2.1298914,-1.0691653,-2.7608237,-3.9705184,-4.661327
disco.00029.wav,disco,3075.059149844922,0.13853393176760836,0.38407364,-59.006565,68.87012,-8.457222,3.5900607,5.072522,3.284628,13.525487,-1.3692731,1.6712123,3.712645,-3.715991,-0.31718877,-2.8357637,-8.801013,-4.4926963,-6.412872,0.45433882,-2.2726712,2.9792905,-0.018868508,0.49217758,-2.2426426,-3.4676836,-4.3374047,-2.6949348,-2.0009508,-7.2940073,-1.7248765,-5.567816,-4.2474236,-6.344463,-4.0456014,-2.9513798,-3.1773262,-2.5595798,-2.9947548,-2.090188,-0.16918834,-0.9306718,-0.6014702
disco.00030.wav,disco,3168.1112406928287,0.1508622774767802,0.45030642,-40.729237,63.947403,4.90489,16.340809,12.100067,9.339081,4.540618,5.189633,-0.58943737,-0.06985197,2.9546146,-1.4821672,-1.7598724,-2.2666602,-6.12547,-4.7247868,-4.7429504,-5.763995,-4.029355,-5.362603,-9.759775,-4.8247466,-4.436623,-3.6086774,-2.7560492,-3.4894774,-3.3984706,-0.5321775,-1.7637945,-3.6815844,-4.062147,-5.869079,-3.2851226,-4.0278306,-0.55125386,-1.0270548,-3.6478524,-5.0461907,-0.9534041,-0.5018997
disco.00031.wav,disco,3257.126964639291,0.17381451964009287,0.41717562,-66.56881,58.31062,-8.179027,15.493415,5.575189,7.6971626,4.071543,-3.5835304,-1.3218851,1.6088259,-5.4825335,-3.73455,-3.2398586,-1.3290434,-3.4326327,-1.1864657,-4.3829226,-3.6565218,-2.0906227,-0.30984747,-3.829888,-3.00552,-1.7513855,0.82463515,1.9775678,-0.12755325,-4.0621862,-2.738606,2.4987745,2.3172343,-2.4348266,-2.1320808,-2.6643345,-1.021649,-0.5006936,0.15514295,0.6964197,-1.1043817,-2.311597,-2.6493375
disco.00032.wav,disco,2447.5053952029866,0.12327627648510062,0.36853772,-123.20344,86.96168,-22.495186,6.9312387,8.458765,12.637701,-0.85900444,-0.8323708,-3.262091,2.6230345,-0.78355813,-0.4259603,-3.8292584,-5.653187,-1.8435526,0.12274642,-1.0618997,4.500085,-0.9746714,-5.260678,-1.570239,-2.4144979,-1.0477397,-0.6941601,-1.0918791,-1.3110588,3.0679464,-2.5858393,-7.3432436,-6.538981,2.6039424,4.466592,-2.0424526,-4.861407,-3.9186087,-0.9972655,-4.8555317,-2.138967,2.7918797,2.9590623
disco.00033.wav,disco,2450.4078120136996,0.12449924717008513,0.39189994,-57.800613,86.53878,-11.776967,38.7768,2.375864,8.829937,-1.2931184,9.917737,-1.6644963,9.836173,3.0134122,7.5246863,1.7179295,5.66263,-0.7007106,3.4496064,0.13334651,-0.95583814,-2.637059,1.6531117,2.7245665,-0.6108618,-3.4591815,-3.6698933,-3.2453787,-1.3653799,-0.92654335,2.3552155,-4.312251,-2.5824206,4.0488343,3.779687,-3.337976,-3.0513446,-3.6510293,-2.0751405,-0.13290273,-1.3404197,1.340778,4.3822694
disco.00034.wav,disco,3653.396938317012,0.18083450742550308,0.3576598,-65.79326,52.831802,16.578833,12.54698,5.604338,8.383381,-0.61047405,-0.6237841,-4.082043,0.686859,-7.787457,-1.8914623,-7.2499976,-5.273299,-3.0442162,-4.339184,-2.5437577,0.7208261,-0.30960414,2.9366217,-3.6877427,-2.0717928,-2.933812,-3.6397827,-2.2345457,-3.608615,-4.3836455,-6.8830013,-2.4164848,-2.8120513,-2.6274893,-7.2573833,-5.4171705,-3.5175102,-1.2004377,-1.3436608,0.45286542,-2.0353713,-0.36282676,-1.6666983
disco.00035.wav,disco,3623.816329797985,0.1764282604489164,0.4026628,-51.8135,55.668415,11.39662,7.4714847,12.000198,6.2591653,4.3569694,4.3104258,-5.940892,0.565794,3.599389,-2.388708,-5.823012,-4.5261793,-7.0146923,-4.256947,-1.7328708,-2.1438158,-2.4903357,-1.5405889,-3.5688946,-0.8482185,-2.152577,-5.2443566,-5.730537,-4.869743,-6.633748,-5.0339327,0.7972832,0.4435184,-3.396789,-5.4019613,-4.1224704,-4.7721667,-2.3735945,-3.6745455,-4.9042153,-4.6431346,-3.7536705,-5.3211327
